Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,24,HOU,NBA,PG,22,0,478,63,160,.394,17,45,.378,46,115,.400,.447,64,74,.865,19,40,59,93,21,5,47,62,207
1994-95,25,HOU,NBA,PG,22,0,485,74,169,.438,24,60,.400,50,109,.459,.509,71,85,.835,8,34,42,89,21,2,33,66,243
1995-96,26,HOU,NBA,PG,8,0,206,26,81,.321,8,29,.276,18,52,.346,.370,23,29,.793,1,16,17,34,6,1,18,20,83
1997-98,28,NJN,NBA,PG,3,1,26,3,9,.333,0,0,,3,9,.333,.333,0,0,,1,2,3,5,0,1,2,7,6
1998-99,29,MIL,NBA,PG,3,3,102,16,32,.500,0,1,.000,16,31,.516,.500,14,16,.875,0,6,6,26,3,0,7,14,46
1999-00,30,MIL,NBA,PG,5,5,178,30,72,.417,1,5,.200,29,67,.433,.424,18,21,.857,0,17,17,45,4,0,9,19,79
2000-01,31,MIL,NBA,PG,18,18,682,110,278,.396,10,30,.333,100,248,.403,.414,84,97,.866,12,71,83,120,19,3,52,76,314
2002-03,33,MIL,NBA,PG,6,6,217,39,83,.470,11,21,.524,28,62,.452,.536,14,15,.933,3,16,19,16,3,1,17,20,103
2003-04,34,MIN,NBA,PG,16,15,497,94,202,.465,25,60,.417,69,142,.486,.527,52,61,.852,3,37,40,70,12,3,43,53,265
2005-06,36,LAC,NBA,PG,12,12,404,73,167,.437,15,43,.349,58,124,.468,.482,55,68,.809,9,39,48,69,8,2,28,35,216
2007-08,38,BOS,NBA,PG,21,0,264,37,111,.333,6,28,.214,31,83,.373,.360,14,17,.824,2,13,15,25,8,1,12,30,94
