Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,37,2,442,46,100,.460,1,6,.167,45,94,.479,.465,46,69,.667,34,61,95,22,21,0,21,45,139
1 season,,WAS,NBA,,16,1,314,30,62,.484,1,4,.250,29,58,.500,.492,30,46,.652,25,40,65,19,17,0,13,31,91
1 season,,UTA,NBA,,14,0,73,12,29,.414,0,0,,12,29,.414,.414,13,19,.684,8,11,19,1,4,0,6,10,37
2 seasons,,SAS,NBA,,5,1,42,4,8,.500,0,1,.000,4,7,.571,.500,1,2,.500,1,7,8,2,0,0,1,3,9
1 season,,MIN,NBA,,2,0,13,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,3,3,0,0,0,1,1,2
