Player,Sim,1,2,3,4,5
Othyus Jeffers,,0.7,0.1,0.1,,
Tom Ingelsby,91.1,0.7,0.1,0.0,,
Clay Johnson,76.9,0.6,0.1,0.0,,
Carl Thomas,74.2,0.7,0.0,0.0,,
DeAndre Liggins,68.6,0.6,0.0,0.0,,
Connie Norman,66.8,0.8,0.2,0.2,,
Gus Bailey,65.6,0.5,0.2,0.2,0.0,0.0
Phil Pressey,64.3,0.8,0.1,-0.1,,
Sam Jacobson,64.2,0.9,0.2,0.0,,
Paul McCracken,60.1,0.5,0.0,0.0,,
Terry Duerod,56.5,0.7,0.2,0.2,-0.2,
