Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,9,103,10.9,.571,.000,.571,12.4,21.3,16.5,1.3,1.7,4.1,23.3,16.9,,0.0,0.1,0.1,.068,,-5.6,0.0,-5.6,-0.1
1 season,,POR,NBA,,6,96,10.9,.571,.000,.571,13.3,21.5,17.0,0.0,1.2,4.5,23.3,18.1,,0.0,0.1,0.1,.058,,-5.8,-0.7,-6.6,-0.1
1 season,,MIA,NBA,,3,7,10.6,,,,0.0,18.4,9.5,19.4,8.0,0.0,,0.0,,0.0,0.0,0.0,.194,,-2.1,9.3,7.2,0.0
