Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,105,2028,18.7,.609,.000,.567,15.5,24.7,20.1,4.2,1.1,5.2,16.7,19.3,,4.0,3.3,7.3,.174,,-0.3,1.5,1.1,1.6
2 seasons,,POR,NBA,,82,1816,19.5,.613,.000,.577,15.7,25.5,20.5,4.6,1.0,5.1,16.7,19.7,,3.8,3.0,6.8,.180,,0.0,1.7,1.7,1.7
1 season,,MIA,NBA,,23,212,12.4,.567,.000,.469,14.2,17.7,16.0,0.7,1.7,5.3,16.9,16.0,,0.2,0.3,0.5,.119,,-3.3,-0.3,-3.6,-0.1
