Player,Sim,1,2,3,4,5
Greg Oden,,4.6,2.2,0.5,,
Tom Hoover,88.8,4.4,2.6,0.4,0.1,0.0
Mike Sojourner,88.7,4.7,2.7,0.9,,
Jamie Feick,88.0,4.8,2.2,0.9,0.2,0.2
Ed Johnson,85.1,5.1,2.4,1.0,,
Craig Raymond,83.8,4.7,1.7,1.0,0.0,0.0
Rich Niemann,76.4,4.4,1.4,1.2,0.2,
Lee Knorek,76.3,5.1,2.5,1.7,0.0,
Aron Baynes,71.5,4.1,3.9,0.6,0.1,
Howie Schultz,70.6,3.0,2.0,0.6,,
Miles Plumlee,68.9,4.0,2.6,2.2,0.0,
