Player,Sim,1,2,3,4,5
Salim Stoudamire,,1.2,0.8,0.3,,
Mike D'Antoni,89.6,1.0,0.8,0.3,0.0,
MarShon Brooks,89.3,1.3,0.8,0.4,,
Vonteego Cummings,83.8,1.3,0.6,0.2,,
Nick Jones,82.5,1.3,0.7,0.2,0.0,-0.2
Phil Rollins,82.3,1.1,0.7,0.1,,
Jimmer Fredette,81.6,1.1,0.8,0.3,0.2,0.0
Brooks Thompson,81.3,1.1,0.6,0.2,0.1,
Byron Irvin,79.5,1.2,0.9,0.0,,
Mike Flynn,75.9,1.7,0.8,0.3,,
Terence Stansbury,74.0,1.5,0.6,0.3,,
