Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,19,MIL,NBA,PF,66,973,,,17%,78%,4%,-10.8,-8.0,23,13,15,73,,6,,109,41,12,17
2009-10,22,MIL,NBA,PF,81,1898,,,,82%,17%,+4.3,+4.5,25,19,27,148,,10,,198,73,27,39
2010-11,23,MIL,NBA,PF,60,1505,,,,82%,18%,+1.6,+3.9,21,13,29,89,,17,,131,39,7,32
2011-12,24,MIL,NBA,PF,60,1655,,,,91%,9%,+0.4,+0.4,23,30,23,69,,9,,168,86,15,34
2012-13,25,MIL,NBA,PF,73,2012,,,,98%,2%,-0.6,+2.6,31,17,27,92,,13,3,273,68,15,49
2013-14,26,MIL,NBA,PF,55,1478,,,2%,96%,2%,-9.3,-0.6,31,11,18,51,19,9,7,168,46,6,29
2014-15,27,MIL,NBA,PF,58,1319,,,,89%,11%,+0.8,+0.1,18,11,16,60,19,11,1,132,42,7,30
2015-16,28,TOT,NBA,PF,74,1881,,,,96%,4%,-1.6,-3.1,22,18,31,0,0,0,0,158,0,9,41
2015-16,28,DET,NBA,PF,52,1434,,,,100%,,-1.6,-3.1,19,15,25,56,5,8,1,131,48,5,30
2015-16,28,ORL,NBA,PF,22,447,,,,83%,17%,-11.7,-11.3,3,3,6,21,12,2,1,27,20,4,11
2016-17,29,TOT,NBA,PF,49,1351,,,,95%,5%,+7.1,+7.8,7,45,22,0,0,0,0,199,0,8,32
2016-17,29,OKC,NBA,PF,3,62,,,,100%,,+7.1,+7.8,0,3,0,3,2,0,0,2,0,0,0
2016-17,29,PHI,NBA,PF,46,1289,,,,94%,6%,-1.2,+10.6,7,42,21,42,16,10,2,197,48,8,32
