Season,Team,Lg,Salary
2005-06,Milwaukee Bucks,NBA,"$398,762"
2006-07,Milwaukee Bucks,NBA,"$664,209"
2009-10,Milwaukee Bucks,NBA,"$2,100,000"
2010-11,Milwaukee Bucks,NBA,"$2,320,500"
2011-12,Milwaukee Bucks,NBA,"$2,541,000"
2012-13,Milwaukee Bucks,NBA,"$7,900,000"
2013-14,Milwaukee Bucks,NBA,"$7,900,000"
2014-15,Detroit Pistons,NBA,"$7,900,000"
2015-16,Orlando Magic,NBA,"$7,900,000"
