Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,MIA,NBA,PG,50,550,83%,17%,,,,-0.8,-3.9,22,6,7,26,,4,,108,9,1,10
2001-02,23,MIA,NBA,PG,64,1230,100%,,,,,-2.9,-1.5,40,20,20,40,,7,,272,14,2,21
2002-03,24,MIA,NBA,SG,55,1025,7%,93%,,,,-7.0,-1.8,30,12,4,28,,1,,190,13,2,17
2003-04,25,LAC,NBA,SG,60,1188,39%,61%,,,,-9.3,-5.9,44,14,5,45,,4,,311,13,3,15
2004-05,26,TOT,NBA,PG-SG,68,891,77%,23%,,,,-2.9,-0.5,21,8,6,0,,0,,208,0,2,14
2004-05,26,CHA,NBA,SG,13,300,46%,54%,,,,-11.5,-5.6,7,4,2,12,,1,,52,4,1,4
2004-05,26,MIL,NBA,SG,5,41,3%,97%,,,,-9.4,-6.2,0,0,0,0,,0,,10,0,0,0
2004-05,26,SAC,NBA,PG,50,550,100%,,,,,+2.4,-0.1,14,4,4,18,,3,,146,5,1,10
2005-06,27,PHO,NBA,PG,81,1421,99%,1%,,,,+2.8,-5.0,41,20,15,42,,8,,328,12,1,24
2006-07,28,NJN,NBA,SG,56,946,13%,87%,,,,-5.0,-5.8,15,4,8,37,,2,,149,11,3,11
2007-08,29,BOS,NBA,PG,78,1480,92%,8%,,,,+8.9,-4.2,52,16,8,51,,3,,334,6,3,10
2008-09,30,BOS,NBA,PG,81,1479,81%,19%,,,,+5.9,-4.0,33,14,8,55,,3,,200,6,2,8
2009-10,31,TOT,NBA,PG-SG,68,1217,59%,41%,,,,+0.3,+0.3,29,10,8,0,,0,,200,0,1,10
2009-10,31,BOS,NBA,PG,50,846,68%,32%,,,,+3.8,-0.3,16,4,7,20,,3,,114,7,1,6
2009-10,31,NYK,NBA,SG,18,371,38%,62%,,,,-7.0,-3.5,13,6,1,9,,1,,86,2,0,4
2010-11,32,MIA,NBA,SG,56,978,64%,36%,,,,+6.7,-2.6,16,6,7,34,,3,,142,6,2,10
