Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,22,MIA,NBA,PG,50,0,550,10.4,24.8,.421,1.9,5.5,.345,8.5,19.2,.443,2.4,3.5,.686,0.5,3.7,4.2,5.2,1.3,0.0,3.5,5.8,25.2,,92,102
2001-02,23,MIA,NBA,PG,64,3,1230,9.3,23.4,.399,2.4,7.0,.344,6.9,16.4,.422,1.9,2.2,.857,0.8,4.2,4.9,5.5,1.9,0.2,3.6,4.4,22.9,,92,103
2002-03,24,MIA,NBA,SG,55,7,1025,9.2,23.7,.387,1.9,6.4,.300,7.3,17.3,.420,1.7,1.9,.861,0.9,4.5,5.4,4.6,2.3,0.1,2.5,3.9,21.9,,93,103
2003-04,25,LAC,NBA,SG,60,10,1188,7.2,19.9,.359,2.3,6.0,.375,4.9,13.9,.351,1.6,2.0,.800,1.2,4.9,6.1,6.6,2.9,0.2,2.8,4.1,18.2,,96,108
2004-05,26,TOT,NBA,PG-SG,68,7,891,9.6,21.3,.451,2.6,5.6,.454,7.0,15.6,.450,1.3,1.6,.852,0.9,3.9,4.8,5.6,2.6,0.3,2.0,3.8,23.1,,109,109
2004-05,26,CHA,NBA,SG,13,5,300,10.6,23.4,.452,2.1,5.0,.414,8.5,18.4,.462,1.7,2.3,.769,0.3,2.9,3.3,4.2,4.2,0.5,2.3,4.0,25.0,,102,106
2004-05,26,MIL,NBA,SG,5,0,41,7.7,21.9,.353,5.2,7.7,.667,2.6,14.2,.182,0.0,0.0,,0.0,3.9,3.9,6.4,2.6,0.0,0.0,3.9,20.6,,113,110
2004-05,26,SAC,NBA,PG,50,2,550,9.2,20.1,.458,2.6,5.8,.452,6.6,14.3,.461,1.2,1.3,.929,1.3,4.4,5.7,6.3,1.7,0.3,2.1,3.7,22.2,,112,110
2005-06,27,PHO,NBA,PG,81,0,1421,11.3,26.8,.422,4.3,11.1,.389,6.9,15.6,.445,1.2,1.4,.805,0.5,4.1,4.7,5.2,1.5,0.4,2.7,3.4,28.1,,100,108
2006-07,28,NJN,NBA,SG,56,1,946,10.0,23.4,.428,4.2,9.7,.429,5.8,13.7,.427,1.8,2.0,.917,0.8,4.3,5.1,3.7,1.5,0.2,1.5,3.8,26.0,,107,108
2007-08,29,BOS,NBA,PG,78,2,1480,7.7,18.9,.409,4.2,10.6,.393,3.6,8.3,.429,1.2,1.3,.917,0.7,5.3,6.0,5.4,2.1,0.4,2.7,4.1,20.8,,105,100
2008-09,30,BOS,NBA,PG,81,0,1479,8.9,20.1,.445,5.4,12.2,.444,3.5,7.9,.445,1.5,1.9,.792,0.4,5.2,5.6,3.3,2.2,0.3,2.0,4.1,24.8,,115,103
2009-10,31,TOT,NBA,PG-SG,68,0,1217,7.4,19.4,.380,3.4,9.7,.348,4.0,9.7,.412,2.1,2.2,.923,0.6,4.1,4.7,3.6,1.7,0.3,2.0,3.5,20.2,,99,109
2009-10,31,BOS,NBA,PG,50,0,846,8.0,19.9,.401,4.0,10.3,.383,4.0,9.6,.419,2.2,2.5,.900,0.4,3.8,4.3,3.0,1.7,0.4,1.7,3.8,22.2,,104,107
2009-10,31,NYK,NBA,SG,18,0,371,6.1,18.3,.331,2.1,8.3,.250,4.0,10.1,.397,1.7,1.7,1.000,0.8,4.7,5.5,5.1,1.7,0.0,2.8,2.8,15.8,,87,113
2010-11,32,MIA,NBA,SG,56,1,978,6.9,17.3,.399,3.7,9.4,.389,3.2,7.9,.411,2.1,2.2,.950,0.5,4.5,5.0,3.3,1.7,0.2,1.6,3.7,19.5,,109,106
