Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,NJN,NBA,SF,49,1733,,,37%,21%,42%,-3.0,+4.8,26,39,38,78,,17,,185,80,16,65
2001-02,26,NJN,NBA,SF,81,2465,,,69%,17%,14%,+4.3,-0.1,57,48,41,100,,15,,355,78,19,85
2002-03,27,PHI,NBA,PF,74,2337,,,2%,88%,11%,+2.3,-0.3,38,41,71,110,,20,,196,98,16,80
2003-04,28,TOT,NBA,SF,72,2340,,,71%,19%,10%,+0.6,+1.0,45,63,61,0,,0,,268,0,13,78
2003-04,28,NYK,NBA,SF,47,1574,,,82%,5%,13%,-0.0,+2.6,32,44,43,62,,21,,186,93,11,49
2003-04,28,MIL,NBA,SF,25,766,,,48%,48%,4%,+1.8,+0.5,13,19,18,29,,8,,82,34,2,29
2004-05,29,TOT,NBA,SF-PF,62,1502,,,22%,67%,11%,+2.3,+0.9,22,25,34,0,,0,,174,0,11,43
2004-05,29,MIL,NBA,SF,33,818,,,36%,61%,3%,-2.4,+1.1,10,18,19,40,,9,,97,27,3,19
2004-05,29,DAL,NBA,PF,29,684,,,5%,73%,22%,+7.8,+2.0,12,7,15,52,,11,,77,40,8,24
2005-06,30,DAL,NBA,SF,53,1090,,,29%,70%,1%,+3.6,-4.2,20,16,35,49,,16,,85,41,3,32
