Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,23,ATL,NBA,PG,2,4,33.8,.543,.000,4.000,0.0,0.0,0.0,39.2,0.0,0.0,0.0,32.5,,0.0,0.0,0.0,.446,,5.5,-10.7,-5.1,0.0
1999-00,24,SEA,NBA,PG,43,517,12.2,.455,.360,.227,2.5,8.6,5.5,24.2,1.8,0.0,13.9,24.5,,-0.1,0.3,0.2,.020,,-1.5,-3.2,-4.7,-0.4
2000-01,25,SEA,NBA,PG,69,1238,15.4,.569,.361,.261,3.2,9.0,6.1,24.2,1.3,0.2,16.7,17.9,,2.6,0.3,2.9,.112,,1.6,-2.7,-1.1,0.3
2001-02,26,SEA,NBA,SG,50,603,14.3,.526,.389,.202,3.2,9.0,6.2,21.0,1.9,0.3,14.3,18.9,,0.8,0.3,1.2,.095,,0.3,-2.2,-1.9,0.0
2002-03,27,TOT,NBA,PG,78,1881,12.4,.503,.451,.176,1.4,9.3,5.2,25.4,2.2,0.3,15.4,17.9,,1.1,2.0,3.1,.078,,-0.8,-1.3,-2.1,0.0
2002-03,27,BOS,NBA,PG,51,1169,12.3,.512,.470,.169,1.1,9.8,5.3,19.3,2.8,0.2,14.4,16.9,,0.7,1.4,2.1,.086,,-1.2,-0.4,-1.6,0.1
2002-03,27,DEN,NBA,PG,27,712,12.5,.489,.423,.187,1.9,8.4,5.0,35.3,1.2,0.3,16.9,19.6,,0.4,0.5,1.0,.064,,0.0,-2.9,-2.9,-0.2
2003-04,28,TOT,NBA,SG-PG,53,763,13.1,.495,.431,.250,1.3,7.8,4.5,25.3,2.6,0.2,15.4,18.1,,0.7,0.2,1.0,.060,,-0.4,-3.1,-3.5,-0.3
2003-04,28,ORL,NBA,SG,37,525,14.0,.536,.490,.298,1.9,7.5,4.6,19.7,2.3,0.1,13.2,16.9,,0.9,0.0,0.9,.078,,0.9,-3.4,-2.5,-0.1
2003-04,28,NOH,NBA,PG,16,238,11.1,.415,.321,.160,0.0,8.4,4.1,37.6,3.2,0.3,19.5,20.7,,-0.2,0.3,0.1,.020,,-3.2,-2.5,-5.7,-0.2
2006-07,31,LAL,NBA,PG,30,345,10.8,.530,.581,.070,3.8,9.8,6.8,13.3,1.8,0.0,12.8,13.2,,0.3,0.2,0.5,.067,,-0.5,-1.9,-2.3,0.0
