Player,Sim,1,2,3,4,5,6,7
Shammond Williams,,3.1,2.9,1.2,1.0,0.5,0.2,0.0
Quincy Pondexter,88.4,3.2,2.9,1.7,0.9,0.4,,
Butch Carter,87.9,3.0,2.6,1.3,0.9,0.9,-0.2,
Bob Wilkerson,86.5,3.2,2.9,0.9,0.7,0.7,0.2,-0.3
Khalid Reeves,81.2,3.5,2.5,1.2,1.1,0.1,0.0,
Wes Matthews,80.8,3.0,2.6,1.6,1.3,0.7,0.6,0.4
Si Green,80.5,2.6,2.6,1.6,1.0,0.8,0.4,
Shannon Brown,80.3,3.4,3.1,1.6,1.2,0.7,0.1,-0.5
Ken Charles,79.1,3.3,3.0,2.3,0.6,0.6,,
Pep Saul,78.9,4.2,2.8,1.5,0.8,0.6,,
Ron Lee,78.6,3.8,2.8,1.6,1.4,0.8,0.3,
