Player,Sim,1,2,3,4,5
Klay Thompson,,8.8,8.0,6.7,4.3,1.7
Kerry Kittles,95.1,8.4,7.7,6.9,4.7,1.8
Baron Davis,94.9,8.9,8.2,7.5,4.5,2.1
Jason Terry,93.6,8.6,7.4,6.5,5.1,1.9
Otis Birdsong,92.5,8.8,8.6,8.2,4.2,1.6
Ray Williams,92.2,8.2,7.9,7.2,3.9,1.0
Glen Combs,92.2,8.7,8.6,6.7,5.1,2.7
Darel Carrier,92.1,8.7,8.0,7.8,4.9,0.9
World B. Free,91.3,10.1,8.0,6.0,4.6,1.5
Phil Chenier,91.0,8.8,8.8,7.4,5.5,1.4
Latrell Sprewell,91.0,8.1,8.0,5.5,4.0,2.0
