Player,Sim,1,2,3,4,5,6,7
Kyle O'Quinn,,2.5,1.6,1.6,1.4,,,
Gene Wiley,80.0,2.8,2.4,1.8,1.3,-0.1,,
Art Spoelstra,80.0,3.7,1.8,1.7,1.4,,,
Predrag Drobnjak,77.0,2.4,1.6,1.0,0.7,,,
Festus Ezeli,75.7,2.7,1.7,1.5,,,,
Greg Stiemsma,75.6,2.7,1.7,1.5,0.1,,,
Luther Rackley,74.2,1.9,1.8,1.3,0.8,0.1,,
Jim McIlvaine,73.8,3.0,1.9,1.8,1.5,0.8,0.3,0.1
Bob Christian,72.4,2.4,1.9,0.9,0.5,0.0,,
Hub Reed,71.0,2.8,2.0,1.7,1.3,1.0,0.6,0.0
Bob Hopkins,70.6,3.5,2.7,1.9,1.4,,,
