Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,22,ORL,NBA,C,57,638,.513,8.2,.995,.442,.188,.132,.234,.005,.515,.609,.378,.500,.457,.000,.703,.122,19,,.000,,0,0
2013-14,23,ORL,NBA,C,69,1188,.501,10.4,.992,.326,.164,.127,.375,.008,.505,.702,.344,.511,.403,.000,.677,.108,36,,.000,,1,0
2014-15,24,ORL,NBA,PF,51,824,.492,11.8,.822,.285,.202,.103,.231,.178,.538,.768,.490,.400,.357,.279,.626,.054,13,1.000,.140,.500,1,0
2015-16,25,NYK,NBA,PF,65,764,.476,10.6,.919,.299,.166,.151,.303,.081,.498,.630,.378,.488,.439,.227,.637,.026,7,.600,.136,.000,0,0
2016-17,26,NYK,NBA,PF,49,731,.526,8.9,.968,.506,.083,.111,.269,.032,.539,.648,.381,.357,.456,.125,.614,.087,20,1.000,.125,1.000,2,0
