Player,Sim,1,2,3,4
Kyle O'Quinn,,2.5,1.6,1.6,1.4
Harvey Catchings,91.2,2.3,1.7,1.4,1.2
Danny Schayes,87.1,2.8,2.0,1.7,1.2
Hub Reed,83.5,2.8,1.7,1.3,1.0
Sean Rooks,82.6,3.0,2.2,1.8,1.5
Jordan Hill,81.7,1.8,1.4,1.4,1.4
Gene Wiley,80.8,2.8,2.4,1.8,1.3
Art Spoelstra,80.0,3.7,1.8,1.7,1.4
Vitaly Potapenko,79.3,2.5,2.2,1.5,0.5
Robin Lopez,78.1,3.2,2.1,1.5,1.1
Jim McIlvaine,77.8,3.0,1.9,1.8,0.8
