Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,19,POR,NBA,PG,68,1330,47%,53%,,,,-8.2,-5.4,79,32,14,47,,7,,496,57,10,30
2005-06,20,POR,NBA,PG,68,1641,100%,,,,,-11.4,-0.6,66,24,25,59,,11,,549,79,26,39
2006-07,21,BOS,NBA,PG,78,1578,100%,,,,,-3.1,+1.4,47,19,32,68,,13,,508,43,13,29
2007-08,22,MIN,NBA,PG,60,1933,100%,,,,,-11.0,-6.7,52,33,26,83,,10,,811,36,9,31
2008-09,23,MIN,NBA,PG,75,2095,100%,,,,,-2.5,+6.6,89,34,23,92,,10,,802,63,15,45
2009-10,24,TOT,NBA,PG,43,659,100%,,,,,-8.5,-9.4,32,8,10,0,,0,,278,0,1,6
2009-10,24,LAC,NBA,PG,39,582,100%,,,,,-8.6,-1.9,29,5,10,35,,7,,252,12,1,6
2009-10,24,CLE,NBA,PG,4,77,100%,,,,,-7.5,-15.2,3,3,0,2,,0,,26,1,0,0
2010-11,25,MIN,NBA,PG,37,711,100%,,,,,-6.0,+1.3,38,11,15,28,,7,,267,21,5,17
2011-12,26,PHO,NBA,PG,60,895,100%,,,,,-7.0,-9.2,40,16,12,47,,7,,325,34,9,23
2012-13,27,TOT,NBA,PG,59,980,99%,1%,,,,-1.3,+3.5,48,8,8,0,,0,0,335,0,2,15
2012-13,27,PHO,NBA,PG,46,795,100%,,,,,-1.8,+6.4,39,7,7,37,,1,2,250,17,2,15
2012-13,27,TOR,NBA,PG,13,185,94%,6%,,,,+1.1,+2.9,9,1,1,8,,0,0,85,2,0,0
2014-15,29,OKC,NBA,PG,16,327,100%,,,,,-11.5,-14.6,10,4,4,8,1,2,3,102,12,3,9
