Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23,PHI,NBA,PG,64,1,504,3.4,8.3,.414,0.7,2.2,.323,2.7,6.1,.447,1.9,2.5,.743,1.1,3.1,4.2,3.4,1.2,0.4,2.1,3.8,9.4
2003-04,24,PHI,NBA,SG,77,24,1603,3.6,9.3,.387,1.1,3.3,.340,2.5,6.0,.413,1.6,2.1,.772,0.9,3.5,4.4,3.0,1.4,0.4,1.7,2.7,9.9
2004-05,25,PHI,NBA,SG,58,8,993,3.1,7.6,.405,1.1,3.3,.341,2.0,4.3,.454,1.3,1.7,.729,0.4,4.0,4.4,4.1,1.5,0.5,1.8,3.3,8.6
2005-06,26,PHI,NBA,SG,82,24,2059,3.8,9.1,.420,0.5,1.5,.299,3.4,7.6,.445,2.7,3.5,.775,0.8,3.0,3.8,3.9,1.3,0.2,2.2,3.1,10.8
2006-07,27,SAC,NBA,SG,79,19,2135,4.0,8.7,.456,0.7,1.9,.357,3.3,6.8,.484,2.7,3.4,.779,0.8,3.7,4.5,4.3,1.2,0.5,2.0,3.0,11.3
2007-08,28,SAC,NBA,SG,81,41,2517,5.4,11.4,.477,0.6,1.7,.325,4.9,9.7,.504,3.1,3.7,.823,1.1,3.9,5.0,3.0,1.3,0.4,2.4,2.4,14.5
2008-09,29,TOT,NBA,SF,79,74,2959,6.3,13.3,.472,1.5,3.7,.417,4.7,9.6,.493,3.5,4.2,.830,0.7,3.3,4.1,3.0,1.0,0.3,2.0,2.2,17.6
2008-09,29,SAC,NBA,SF,53,53,1980,6.4,13.5,.472,1.4,3.3,.418,5.0,10.2,.489,3.5,4.2,.823,0.8,3.2,4.0,3.6,1.1,0.2,2.2,2.2,17.6
2008-09,29,CHI,NBA,SF,26,21,979,6.1,12.8,.473,1.8,4.3,.415,4.3,8.5,.502,3.6,4.2,.843,0.6,3.5,4.1,1.9,0.9,0.6,1.6,2.2,17.5
2009-10,30,TOT,NBA,SG,81,56,2824,5.6,12.6,.441,1.5,3.9,.382,4.1,8.7,.468,3.2,3.9,.830,0.4,3.0,3.4,2.8,1.3,0.3,1.6,2.1,15.9
2009-10,30,CHI,NBA,SG,51,28,1695,4.9,11.6,.420,1.6,4.1,.380,3.3,7.6,.441,2.5,3.1,.789,0.4,3.3,3.7,2.7,1.4,0.5,1.5,2.1,13.8
2009-10,30,MIL,NBA,SG,30,28,1129,6.6,14.1,.467,1.4,3.7,.385,5.2,10.4,.497,4.4,5.0,.867,0.5,2.5,3.1,3.1,1.1,0.1,1.7,2.1,19.0
2010-11,31,MIL,NBA,SG,73,70,2554,5.3,12.7,.415,1.2,3.1,.379,4.1,9.6,.427,2.7,3.4,.813,0.4,3.4,3.7,3.6,1.0,0.4,1.9,2.2,14.4
2011-12,32,SAC,NBA,SF,46,32,1250,4.1,9.9,.409,1.0,3.2,.295,3.1,6.7,.464,0.8,1.3,.644,0.6,3.3,3.9,2.7,1.1,0.2,1.3,2.2,9.9
2012-13,33,SAC,NBA,SF,76,72,2278,3.9,9.7,.399,1.6,4.2,.371,2.3,5.5,.420,1.3,1.7,.773,0.5,2.7,3.3,3.6,0.8,0.4,1.3,2.3,10.6
2013-14,34,TOT,NBA,SG-SF,78,8,1726,3.1,8.6,.363,1.3,3.4,.387,1.8,5.2,.348,0.8,1.1,.769,0.4,3.0,3.4,3.1,1.0,0.4,1.1,2.6,8.4
2013-14,34,SAC,NBA,SF,18,8,445,3.3,9.5,.350,1.3,3.4,.381,2.0,6.1,.333,0.6,0.6,1.000,0.6,3.1,3.7,3.6,1.0,0.6,1.1,2.6,8.5
2013-14,34,TOR,NBA,SG,60,0,1281,3.1,8.3,.368,1.3,3.4,.388,1.7,4.9,.354,0.9,1.3,.733,0.3,3.0,3.3,2.9,1.0,0.3,1.1,2.6,8.4
2014-15,35,NOP,NBA,SF,21,0,270,2.1,6.4,.333,1.1,3.5,.308,1.1,2.9,.364,0.3,0.5,.500,0.5,2.3,2.8,1.7,1.2,0.5,0.7,3.3,5.6
