Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,20,BOS,NBA,SG,32,3,374,9.2,19.2,.478,0.8,2.8,.300,8.4,16.4,.508,4.0,5.2,.784,1.4,4.3,5.7,2.5,1.8,0.6,3.1,5.7,23.3,,102,108
2006-07,21,BOS,NBA,SF,81,26,1780,9.1,21.7,.419,2.8,7.6,.368,6.3,14.1,.447,3.8,4.7,.805,2.0,4.1,6.1,2.4,1.2,0.7,3.5,5.8,24.7,,99,109
2007-08,22,TOT,NBA,SF,30,0,362,7.5,21.8,.344,2.2,5.6,.385,5.3,16.2,.330,4.9,5.9,.829,1.9,7.4,9.2,4.2,1.2,0.6,4.6,6.5,22.1,,89,112
2007-08,22,MIN,NBA,SF,29,0,358,7.2,21.6,.331,2.2,5.7,.385,5.0,15.9,.312,5.0,6.0,.829,1.6,7.4,9.0,4.2,1.2,0.6,4.7,6.3,21.5,,87,112
2007-08,22,HOU,NBA,SF,1,0,4,39.8,39.8,1.000,0.0,0.0,,39.8,39.8,1.000,0.0,0.0,,26.6,0.0,26.6,0.0,0.0,0.0,0.0,26.6,79.7,,204,109
2008-09,23,DAL,NBA,SG,38,12,376,11.0,25.1,.439,2.0,6.4,.304,9.1,18.7,.485,3.8,4.5,.844,2.0,5.6,7.5,2.1,1.4,0.7,4.6,7.1,27.8,,94,110
2011-12,26,NJN,NBA,SF,31,2,781,10.5,21.8,.481,2.9,7.5,.391,7.6,14.3,.529,3.3,4.4,.754,1.0,6.3,7.4,2.3,1.9,1.2,3.8,5.5,27.3,,103,109
2012-13,27,IND,NBA,SF,60,7,1080,7.6,20.9,.366,2.9,9.3,.314,4.7,11.6,.407,2.6,3.2,.800,1.5,5.4,6.9,2.5,0.9,1.1,2.6,3.2,20.7,,95,103
2013-14,28,PHO,NBA,SG,82,48,2330,9.6,21.6,.445,4.4,11.0,.400,5.2,10.7,.492,4.2,4.9,.848,1.0,4.9,5.9,2.6,1.5,0.9,3.1,4.7,27.9,,112,108
2014-15,29,PHO,NBA,SG,74,4,1446,11.2,26.8,.416,4.7,13.3,.354,6.4,13.5,.478,3.4,4.1,.825,1.1,5.3,6.4,3.1,1.4,0.4,3.6,5.0,30.5,,101,108
2015-16,30,MIA,NBA,SG,69,14,1557,7.6,19.3,.392,2.8,8.6,.323,4.8,10.8,.446,2.4,3.0,.783,0.8,4.5,5.4,1.8,1.3,0.6,1.5,4.1,20.3,,99,107
2016-17,31,BOS,NBA,SG,29,0,317,8.2,22.2,.369,3.5,10.4,.333,4.7,11.8,.400,3.0,3.5,.864,1.9,7.1,9.0,3.8,1.1,0.8,2.0,4.9,22.8,,99,110
