Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,526,10403,,38%,55%,8%,,-1.9,-3.5,222,192,209,472,10,75,19,1203,345,75,141
2 seasons,,PHO,NBA,,156,3776,,45%,50%,5%,,-0.1,-3.4,102,81,66,175,8,21,18,506,127,26,36
3 seasons,,BOS,NBA,,142,2471,,29%,60%,10%,1%,-6.3,-5.8,40,52,63,129,1,23,0,277,105,20,54
1 season,,MIA,NBA,,69,1557,,42%,57%,,,+1.1,-1.5,15,7,24,61,1,9,0,124,38,11,19
1 season,,IND,NBA,,60,1080,,43%,55%,1%,,+0.1,-6.5,25,12,16,33,0,6,1,116,25,3,16
1 season,,DAL,NBA,,38,376,,42%,57%,1%,,-8.9,-12.5,11,13,9,30,0,5,0,32,18,6,5
1 season,,NJN,NBA,,31,781,,,57%,43%,,-0.6,+8.3,14,18,23,44,0,11,0,77,32,8,5
1 season,,MIN,NBA,,29,358,3%,59%,39%,,,-6.9,+0.7,15,9,8,21,0,3,0,71,17,1,6
1 season,,HOU,NBA,,1,4,,,,100%,,+30.0,+24.5,0,0,0,1,0,0,0,0,0,0,0
