Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,20,BOS,NBA,SG,32,374,,59%,29%,11%,1%,-4.1,-2.7,5,8,9,19,,0,,38,18,3,2
2006-07,21,BOS,NBA,SF,81,1780,,22%,66%,11%,1%,-7.3,-6.2,34,36,50,95,,20,,185,79,16,44
2007-08,22,TOT,NBA,SF,30,362,3%,58%,38%,1%,,-6.6,-5.8,15,9,8,0,,0,,71,0,1,6
2007-08,22,MIN,NBA,SF,29,358,3%,59%,39%,,,-6.9,+0.7,15,9,8,21,,3,,71,17,1,6
2007-08,22,HOU,NBA,SF,1,4,,,,100%,,+30.0,+24.5,0,0,0,1,,0,,0,0,0,0
2008-09,23,DAL,NBA,SG,38,376,,42%,57%,1%,,-8.9,-12.5,11,13,9,30,,5,,32,18,6,5
2011-12,26,NJN,NBA,SF,31,781,,,57%,43%,,-0.6,+8.3,14,18,23,44,,11,,77,32,8,5
2012-13,27,IND,NBA,SF,60,1080,,43%,55%,1%,,+0.1,-6.5,25,12,16,33,,6,1,116,25,3,16
2013-14,28,PHO,NBA,SG,82,2330,,36%,57%,6%,,-0.0,-6.3,61,44,40,109,3,12,13,289,77,8,21
2014-15,29,PHO,NBA,SG,74,1446,,59%,39%,2%,,-0.3,+1.3,41,37,26,66,5,9,5,217,50,18,15
2015-16,30,MIA,NBA,SG,69,1557,,42%,57%,,,+1.1,-1.5,15,7,24,61,1,9,0,124,38,11,19
2016-17,31,BOS,NBA,SG,29,317,,30%,65%,4%,,-3.1,-7.2,1,8,4,15,1,3,0,54,8,1,8
