Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,SEA,NBA,SF,78,1522,,16%,45%,40%,,-1.9,-3.0,22,11,20,57,,9,,150,39,7,23
2001-02,24,SEA,NBA,SF,75,2420,,6%,89%,5%,,+5.2,+4.7,31,33,40,62,,19,,248,102,19,48
2002-03,25,TOT,NBA,SF,80,2763,,30%,68%,2%,,+0.2,-0.2,27,46,42,0,,0,,380,0,20,43
2002-03,25,SEA,NBA,SF,52,1811,,42%,57%,1%,,-1.1,-2.3,15,29,30,53,,18,,222,56,11,25
2002-03,25,MIL,NBA,SF,28,952,,6%,88%,6%,,+2.7,+2.8,12,17,12,38,,5,,158,40,9,18
2003-04,26,MIL,NBA,SF,82,2534,,23%,75%,2%,,+3.5,+6.0,62,51,35,86,,20,,340,180,25,53
2004-05,27,MIL,NBA,SF,80,2893,,11%,83%,5%,,-3.9,-2.5,67,55,42,79,,22,,473,212,40,45
2005-06,28,NOK,NBA,SF,70,2102,,1%,88%,11%,,-6.5,-7.4,37,34,42,60,,22,,137,121,20,56
2006-07,29,NOK,NBA,SF,75,2575,,10%,77%,14%,,-2.9,-3.4,53,78,61,87,,25,,264,150,32,79
2007-08,30,MIL,NBA,SF,59,1702,,,89%,11%,,-4.9,+4.6,35,26,22,54,,7,,257,84,22,28
2008-09,31,OKC,NBA,SG,39,1064,,78%,21%,1%,,-3.3,+4.8,25,14,17,48,,11,,102,43,12,17
2009-10,32,SAC,NBA,SF,5,66,,2%,98%,,,-33.6,-29.5,0,1,3,2,,2,,5,1,0,0
