Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,16,16,607,77,186,.414,1,9,.111,76,177,.429,.417,54,74,.730,15,82,97,26,14,8,24,46,209
2 seasons,,MIL,NBA,,11,11,402,53,129,.411,0,6,.000,53,123,.431,.411,44,57,.772,10,56,66,17,10,6,19,35,150
1 season,,SEA,NBA,,5,5,205,24,57,.421,1,3,.333,23,54,.426,.430,10,17,.588,5,26,31,9,4,2,5,11,59
