Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,23,SEA,NBA,SF,78,14,19.5,2.4,5.6,.431,0.2,0.9,.269,2.2,4.8,.460,.451,0.9,1.2,.736,0.9,2.3,3.2,0.8,0.5,0.3,0.7,1.9,5.9
2001-02,24,SEA,NBA,SF,75,20,32.3,4.8,10.3,.464,0.2,0.8,.271,4.5,9.5,.480,.475,2.7,3.2,.848,1.2,3.5,4.7,1.4,0.9,0.4,1.4,2.3,12.4
2002-03,25,TOT,NBA,SF,80,40,34.5,5.7,12.7,.449,0.3,0.9,.292,5.5,11.8,.461,.460,2.7,3.5,.749,1.9,4.6,6.5,2.0,0.8,0.4,1.4,2.6,14.3
2002-03,25,SEA,NBA,SF,52,15,34.8,5.6,12.8,.436,0.3,1.1,.291,5.3,11.8,.449,.448,2.6,3.5,.740,1.7,4.8,6.4,1.8,0.9,0.4,1.4,2.6,14.1
2002-03,25,MIL,NBA,SF,28,25,34.0,5.9,12.5,.474,0.2,0.6,.294,5.8,11.9,.483,.481,2.8,3.6,.765,2.4,4.4,6.7,2.4,0.7,0.4,1.5,2.6,14.8
2003-04,26,MIL,NBA,SF,82,31,30.9,5.0,10.6,.472,0.1,0.5,.231,4.9,10.1,.483,.477,4.3,5.6,.769,1.1,3.2,4.4,1.9,0.7,0.3,1.8,2.3,14.4
2004-05,27,MIL,NBA,SF,80,71,36.2,6.0,13.5,.443,0.0,0.1,.125,6.0,13.4,.445,.443,5.3,6.6,.802,1.1,2.8,3.9,2.7,0.7,0.3,2.1,2.5,17.2
2005-06,28,NOK,NBA,SF,70,55,30.0,3.9,9.9,.399,0.0,0.1,.167,3.9,9.8,.401,.399,2.9,4.3,.682,0.9,3.3,4.3,0.9,0.6,0.2,1.6,1.9,10.8
2006-07,29,NOK,NBA,SF,75,75,34.3,5.4,12.0,.452,0.0,0.0,,5.4,12.0,.452,.452,2.9,4.3,.663,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7
2007-08,30,MIL,NBA,SF,59,56,28.8,3.9,8.1,.482,0.0,0.0,,3.9,8.1,.482,.482,1.9,2.9,.659,1.3,3.1,4.3,2.1,0.7,0.5,1.4,1.8,9.7
2008-09,31,OKC,NBA,SG,39,19,27.3,3.2,7.3,.435,0.0,0.1,.000,3.2,7.2,.440,.435,1.2,2.2,.541,1.1,3.0,4.0,1.2,0.4,0.8,1.4,2.5,7.5
2009-10,32,SAC,NBA,SF,5,4,13.2,1.0,2.4,.417,0.0,0.0,,1.0,2.4,.417,.417,0.6,0.8,.750,0.8,1.8,2.6,0.4,0.2,0.2,0.8,1.0,2.6
