Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,315,5005,11.8,.531,.001,.433,10.0,18.6,14.2,3.2,0.8,3.3,16.0,15.3,,3.3,6.6,9.9,.095,,-3.5,0.5,-3.1,-1.3
3 seasons,,PHO,NBA,,157,3072,10.8,.513,.001,.411,9.4,17.9,13.6,2.8,0.7,3.3,16.1,15.4,,1.1,3.9,5.0,.078,,-4.0,0.5,-3.5,-1.2
4 seasons,,MEM,NBA,,145,1801,13.5,.564,.000,.461,10.6,19.7,15.1,4.0,1.0,3.5,16.1,15.4,,1.9,2.5,4.4,.118,,-2.8,0.5,-2.3,-0.1
1 season,,HOU,NBA,,13,132,12.0,.524,.000,.682,15.8,19.1,17.4,3.4,0.4,0.6,9.5,11.1,,0.3,0.2,0.5,.169,,-2.5,-0.2,-2.7,0.0
