Turnover Pct
2010-11 NBA 6.8 (2nd)
2011-12 NBA 5.2 (2nd)
2012-13 NBA 7.3 (3rd)
2013-14 NBA 7.6 (7th)
2014-15 NBA 5.9 (2nd)
Active 8.2 (3rd)
Career NBA 8.2 (3rd)
Career 8.2 (3rd)
