Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,20,BOS,NBA,PF,7,136,,,,52%,48%,6.5,12.3,3,1,0,12,,0,0,5,7,2,10
2011-12,27,UTA,NBA,C,4,141,,,,,100%,-24.9,-26.0,2,2,1,7,1,1,0,22,3,2,2
2013-14,29,CHA,NBA,C,3,106,,,,17%,83%,-13.5,-5.9,1,0,0,4,0,0,0,4,3,1,2
2015-16,31,CHO,NBA,C,7,168,,,,80%,20%,-22.1,-25.0,0,3,1,10,0,1,0,22,6,1,7
