Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,22,IND,NBA,C,22,160,,,,,100%,-6.6,-6.9,2,2,2,13,,1,,13,6,1,4
2002-03,23,IND,NBA,C,22,111,,,,,100%,+10.5,+7.1,2,3,2,6,,0,,8,8,2,2
2003-04,24,IND,NBA,C,18,72,,,,,100%,-10.2,-17.2,1,2,3,8,,0,,6,3,2,5
2004-05,25,CHA,NBA,C,72,2276,,,,,100%,-8.0,-3.9,41,35,30,116,,10,,186,87,23,51
2005-06,26,CHA,NBA,C,79,2165,,,,,100%,-8.9,-9.7,15,31,39,130,,15,,104,102,28,50
2006-07,27,CHA,NBA,C,58,838,,,,,100%,-7.2,-4.2,6,11,21,110,,5,,54,27,4,23
2007-08,28,TOT,NBA,C,50,475,,,,,100%,-6.0,-8.6,7,3,14,0,,0,,26,0,6,9
2007-08,28,CHA,NBA,C,20,267,,,,,100%,-12.4,-8.0,4,3,8,16,,1,,14,3,1,4
2007-08,28,DET,NBA,C,17,98,,,,,100%,+0.1,-8.8,3,0,2,17,,0,,9,5,2,0
2007-08,28,TOR,NBA,C,13,110,,,,,100%,+3.7,+0.3,0,0,4,16,,2,,3,11,3,5
2009-10,30,TOT,NBA,C,21,95,,,,,100%,-2.8,-1.4,0,0,2,0,,0,,2,0,0,1
2009-10,30,PHI,NBA,C,7,36,,,,,100%,+10.0,+14.8,0,0,0,6,,0,,0,0,0,1
2009-10,30,MIL,NBA,C,14,59,,,,,100%,-10.6,-12.7,0,0,2,8,,0,,2,1,0,0
