Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,23,MEM,NBA,PF,68,724,,,5%,92%,3%,-5.0,-11.7,14,17,25,57,,11,,70,55,13,38
2006-07,24,MEM,NBA,PF,82,2152,,,3%,96%,1%,-9.3,-7.9,40,57,64,115,,34,,177,185,37,58
2007-08,25,MEM,NBA,PF,75,1754,,,6%,93%,,-13.4,-12.1,18,29,37,73,,21,,125,124,28,36
2008-09,26,MEM,NBA,PF,82,2029,,,21%,76%,3%,-4.6,+2.4,18,34,46,69,,29,,157,177,28,55
2009-10,27,TOT,NBA,PF,76,1557,,,11%,85%,4%,-5.2,-6.8,24,28,28,0,,0,,123,0,24,29
2009-10,27,MIL,NBA,PF,48,1024,,,,95%,5%,-4.9,-9.3,19,16,22,34,,13,,84,82,16,20
2009-10,27,CHI,NBA,PF,28,533,,,32%,67%,1%,-5.9,-5.0,5,12,6,23,,2,,39,47,8,9
2010-11,28,PHO,NBA,PF,80,1416,,,7%,89%,4%,-5.1,-6.6,21,25,33,33,,22,,160,132,20,34
2011-12,29,PHO,NBA,PF,35,503,,,25%,74%,1%,-13.9,-16.1,13,12,11,12,,8,,65,42,5,10
2012-13,30,TOT,NBA,PF,28,489,,,1%,96%,3%,-13.1,-6.0,9,10,10,0,,0,0,54,0,4,21
2012-13,30,NOH,NBA,PF,1,7,,,,100%,,-31.3,-26.7,0,0,0,0,,0,0,0,1,0,0
2012-13,30,CHA,NBA,PF,27,482,,,1%,96%,3%,-12.8,-3.1,9,10,10,12,,6,0,54,39,4,21
