Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,22,SEA,NBA,PG,69,1114,100%,,,,,-6.6,-8.2,47,21,12,45,,6,,382,20,2,22
2004-05,23,SEA,NBA,PG,82,2571,100%,,,,,+0.3,-7.1,98,30,21,91,,9,,1171,45,15,35
2005-06,24,SEA,NBA,PG,79,2625,99%,1%,,,,-4.4,-3.5,108,38,16,80,,3,,1276,59,10,40
2006-07,25,SEA,NBA,PG,71,2091,97%,3%,,,,-3.8,-1.2,90,30,36,86,,16,,840,55,14,36
2007-08,26,SEA,NBA,PG,61,1223,100%,,,,,-6.8,+3.3,47,15,18,64,,4,,522,25,7,21
2008-09,27,MIL,NBA,PG,72,2033,97%,3%,,,,-2.0,-1.5,84,25,19,107,,9,,832,32,4,16
2009-10,28,MIL,NBA,PG,82,1759,70%,30%,,,,+0.1,-3.3,65,24,18,110,,7,,746,32,7,22
2010-11,29,MIN,NBA,PG,71,2159,100%,,,,,-5.8,+2.6,95,37,26,61,,9,,895,35,8,25
2011-12,30,MIN,NBA,SG,53,1750,42%,58%,,,,-2.2,-0.2,61,26,9,69,,5,,589,25,4,18
2012-13,31,MIN,NBA,SG,82,2474,36%,64%,,,,-2.7,-1.4,88,28,14,88,,4,20,676,31,7,36
2013-14,32,TOT,NBA,PG,61,1141,98%,2%,,,,-9.3,-5.6,50,9,7,0,0,0,0,398,0,1,8
2013-14,32,MIL,NBA,PG,36,763,100%,,,,,-13.1,-5.1,36,5,5,29,5,3,2,275,5,1,7
2013-14,32,CHA,NBA,PG,25,378,95%,5%,,,,-1.7,-1.7,14,4,2,20,0,1,1,123,0,0,1
2014-15,33,ORL,NBA,PG,47,683,100%,,,,,-10.0,-4.7,21,13,0,37,0,0,1,220,5,1,3
