Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,22,SEA,NBA,PG,69,1114,.414,14.4,.771,.197,.134,.097,.343,.229,.437,.681,.277,.353,.383,.338,.390,.000,0,.741,.213,.588,1,0
2004-05,23,SEA,NBA,PG,82,2571,.405,14.4,.759,.177,.153,.130,.299,.241,.414,.489,.354,.448,.385,.376,.254,.000,0,.761,.360,.344,0,0
2005-06,24,SEA,NBA,PG,79,2625,.418,14.3,.814,.176,.146,.128,.363,.186,.448,.482,.436,.402,.452,.289,.340,.000,0,.651,.309,.283,1,0
2006-07,25,SEA,NBA,PG,71,2091,.433,12.7,.800,.203,.239,.140,.219,.200,.453,.475,.482,.433,.414,.353,.206,.000,0,.735,.288,.325,1,0
2007-08,26,SEA,NBA,PG,61,1223,.399,14.2,.807,.177,.158,.125,.348,.193,.424,.462,.345,.478,.422,.296,.222,.000,0,.429,.239,.235,0,0
2008-09,27,MIL,NBA,PG,72,2033,.403,16.2,.747,.137,.090,.135,.385,.253,.420,.388,.393,.429,.435,.350,.272,.000,0,.636,.210,.364,1,0
2009-10,28,MIL,NBA,PG,82,1759,.478,15.7,.736,.173,.074,.153,.335,.264,.513,.479,.471,.448,.570,.381,.247,.000,0,.812,.320,.431,2,0
2010-11,29,MIN,NBA,PG,71,2159,.468,15.3,.730,.153,.162,.120,.295,.270,.479,.500,.427,.573,.458,.440,.252,.000,0,.444,.234,.535,0,0
2011-12,30,MIN,NBA,SG,53,1750,.440,15.9,.724,.147,.118,.120,.338,.276,.485,.617,.446,.470,.446,.322,.269,.000,0,.633,.342,.442,0,0
2012-13,31,MIN,NBA,SG,82,2474,.453,16.1,.739,.137,.101,.131,.370,.261,.503,.577,.390,.557,.487,.311,.468,.000,0,.773,.491,.365,1,0
2013-14,32,TOT,NBA,PG,61,1141,.385,17.4,.670,.089,.098,.116,.367,.330,.406,.483,.344,.316,.433,.343,.258,.000,0,.703,.361,.436,0,0
2013-14,32,MIL,NBA,PG,36,763,.384,16.6,.689,.110,.110,.132,.338,.311,.391,.500,.417,.310,.378,.368,.271,.000,0,.680,.397,.444,0,0
2013-14,32,CHA,NBA,PG,25,378,.389,19.1,.630,.046,.074,.083,.426,.370,.441,.400,.125,.333,.522,.300,.233,.000,0,.750,.300,.417,0,0
2014-15,33,ORL,NBA,PG,47,683,.426,18.2,.642,.085,.091,.097,.369,.358,.487,.467,.250,.471,.554,.317,.164,.000,0,.750,.333,.429,0,0
