Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,605,393,13981,5.2,10.3,.504,0.1,0.3,.359,5.1,10.1,.507,2.2,3.1,.723,2.3,4.9,7.2,1.3,0.8,1.3,2.4,4.0,12.7
6 seasons,,BOS,NBA,,338,212,7646,4.9,9.2,.532,0.0,0.0,.000,4.9,9.2,.532,2.3,3.1,.731,2.6,4.9,7.5,1.6,1.0,1.5,2.6,4.3,12.1
2 seasons,,MIN,NBA,,124,111,3701,5.9,11.6,.508,0.1,0.3,.290,5.8,11.3,.514,2.1,2.8,.752,1.9,5.0,6.9,1.0,0.7,1.0,2.3,3.8,14.0
2 seasons,,MIA,NBA,,89,46,1749,5.5,12.2,.452,0.6,1.5,.394,4.9,10.7,.460,2.0,3.1,.636,1.6,4.6,6.3,0.9,0.7,0.8,1.7,3.1,13.6
1 season,,DEN,NBA,,54,24,885,4.3,10.9,.393,0.0,0.0,,4.3,10.9,.393,2.9,4.0,.717,2.5,4.9,7.4,1.4,0.9,2.1,2.8,4.6,11.4
