Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,BOS,NBA,C,64,1098,,,,,100%,-3.5,-1.5,12,23,27,88,,8,,74,32,6,21
2001-02,26,BOS,NBA,C,44,415,,,,,100%,-6.9,-10.3,6,7,10,32,,3,,24,15,3,10
2002-03,27,TOT,NBA,C,81,1403,,,,4%,96%,-11.3,-7.8,27,29,47,0,,0,,124,0,20,38
2002-03,27,DEN,NBA,C,54,885,,,,7%,93%,-14.1,-6.0,20,18,32,45,,13,,78,49,13,26
2002-03,27,BOS,NBA,C,27,518,,,,,100%,-6.4,-7.0,7,11,15,32,,7,,46,22,7,12
2003-04,28,BOS,NBA,C,82,2402,,,,12%,88%,-0.9,+1.4,27,69,54,131,,27,,173,111,24,48
2004-05,29,BOS,NBA,C,82,2130,,,,,100%,-0.5,-3.2,50,52,56,125,,17,,277,74,16,31
2005-06,30,TOT,NBA,C,81,2240,,,,,100%,-4.2,-3.3,54,51,89,0,,0,,209,0,30,45
2005-06,30,BOS,NBA,C,39,1083,,,,,100%,-2.2,-0.7,40,30,50,56,,19,,140,58,19,22
2005-06,30,MIN,NBA,C,42,1157,,,,,100%,-6.2,-5.7,14,21,39,77,,13,,69,47,11,23
2006-07,31,MIN,NBA,C,82,2544,,,,,100%,-6.3,-5.5,28,40,91,141,,26,,152,100,22,47
2007-08,32,MIA,NBA,C,69,1542,,,,24%,76%,-11.4,-3.2,17,21,32,75,,11,,97,68,20,29
2008-09,33,MIA,NBA,C,20,207,,,,,100%,+3.5,+3.6,4,6,4,9,,1,,11,6,1,3
