Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2005-06,29,IND,NBA,PG,75,1557,58%,40%,1%,,,+1.1,-1.1,75,28,13,45,,6,,488,35,4,17
2006-07,30,TOT,NBA,SG-PG,63,973,55%,44%,1%,,,-6.0,-4.9,51,15,24,0,,0,,393,0,7,11
2006-07,30,IND,NBA,SG,37,664,36%,63%,1%,,,-0.0,+3.6,27,12,20,23,,6,,252,12,6,7
2006-07,30,GSW,NBA,PG,26,309,96%,4%,,,,-17.7,-18.6,24,3,4,14,,0,,141,11,1,4
