Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,25,NOH,NBA,C,1,0,22:00,9,16,.563,0,0,,1,2,.500,3,8,0,1,1,1,2,19
