Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,5,19,30%,44%,4%,22%,,-20.0,-19.6,0,1,0,0,0,0,0,0,0,0,0
2 seasons,,DAL,NBA,,5,19,30%,44%,4%,22%,,-20.0,-19.6,0,1,0,0,0,0,0,0,0,0,0
