Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,467,5657,,,26%,58%,16%,-1.7,-1.9,39,18,23,212,5,3,4,328,17,5,11
2 seasons,,NYK,NBA,,135,2661,,,29%,55%,15%,+6.2,+3.4,12,9,12,99,0,1,2,121,9,3,8
2 seasons,,LAC,NBA,,125,1523,,,25%,69%,6%,-12.1,-3.4,16,5,4,66,0,0,0,110,6,2,1
2 seasons,,HOU,NBA,,70,455,,,41%,29%,30%,-6.8,-13.2,4,0,4,26,0,1,0,31,1,0,0
1 season,,TOR,NBA,,54,540,,,2%,60%,38%,+1.5,-2.6,1,2,2,20,5,1,2,32,1,0,0
1 season,,SAS,NBA,,23,197,,,15%,50%,35%,-5.5,-12.6,3,0,1,8,0,1,0,7,3,0,0
1 season,,UTA,NBA,,22,109,,,30%,67%,3%,-22.3,-23.2,1,2,0,7,1,0,1,15,0,0,1
2 seasons,,OKC,NBA,,20,112,,,10%,88%,2%,-9.8,-13.3,2,0,0,6,0,0,2,12,0,0,1
2 seasons,,MIL,NBA,,11,42,,,47%,53%,,-1.6,+0.5,0,0,0,2,0,0,0,0,0,0,0
1 season,,DAL,NBA,,7,18,,,38%,62%,,-46.5,-51.6,0,0,0,2,0,0,0,0,0,0,0
