Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,23,HOU,NBA,SF,35,191,,,16%,32%,51%,-9.3,-15.7,1,0,3,11,,1,,16,1,0,0
2007-08,24,HOU,NBA,SF,35,264,,,59%,26%,15%,-5.1,-11.4,3,0,1,15,,0,,15,0,0,0
2008-09,25,LAC,NBA,PF,71,1161,,,21%,76%,4%,-11.1,-1.6,16,4,3,51,,0,,94,4,2,1
2009-10,26,LAC,NBA,SF,54,362,,,39%,48%,13%,-15.5,-9.3,0,1,1,15,,0,,16,2,0,0
2010-11,27,TOT,NBA,SF,30,215,,,17%,51%,32%,-9.2,-15.3,3,0,1,0,,0,,7,0,0,0
2010-11,27,DAL,NBA,SF,7,18,,,38%,62%,,-46.5,-51.6,0,0,0,2,,0,,0,0,0,0
2010-11,27,SAS,NBA,SF,23,197,,,15%,50%,35%,-5.5,-12.6,3,0,1,8,,1,,7,3,0,0
2011-12,28,NYK,NBA,PF,54,1020,,,16%,83%,1%,+7.1,+5.5,7,5,9,36,,1,,30,3,2,4
2012-13,29,NYK,NBA,SF,81,1641,,,38%,38%,24%,+5.7,+2.1,5,4,3,63,,0,2,91,6,1,4
2013-14,30,TOR,NBA,PF,54,540,,,2%,60%,38%,+1.5,-2.6,1,2,2,20,5,1,2,32,1,0,0
2014-15,31,TOT,NBA,SF-PF,35,197,,,21%,77%,3%,-18.1,-20.6,2,2,0,0,0,0,0,27,0,0,2
2014-15,31,UTA,NBA,SF,22,109,,,30%,67%,3%,-22.3,-23.2,1,2,0,7,1,0,1,15,0,0,1
2014-15,31,OKC,NBA,PF,13,88,,,9%,88%,3%,-18.1,-20.6,1,0,0,5,0,0,2,12,0,0,1
2015-16,32,TOT,NBA,PF,10,44,,,10%,90%,,+2.3,+6.3,1,0,0,0,0,0,0,0,0,0,0
2015-16,32,OKC,NBA,PF,7,24,,,12%,88%,,+20.6,+13.4,1,0,0,1,0,0,0,0,0,0,0
2015-16,32,MIL,NBA,PF,3,20,,,8%,92%,,+2.3,+6.3,0,0,0,1,0,0,0,0,0,0,0
2016-17,33,MIL,NBA,PF,8,22,,,82%,18%,,-5.1,-4.8,0,0,0,1,0,0,0,0,0,0,0
