Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,467,6,12.1,1.6,3.7,.437,1.2,2.9,.430,0.4,0.8,.463,.605,0.2,0.2,.877,0.1,1.1,1.3,0.3,0.2,0.1,0.2,0.8,4.7
2 seasons,,NYK,NBA,,135,1,19.7,2.5,5.7,.442,2.1,4.7,.445,0.4,1.0,.425,.626,0.4,0.4,.881,0.2,1.7,1.9,0.3,0.3,0.1,0.2,1.2,7.5
2 seasons,,LAC,NBA,,125,3,12.2,1.7,4.0,.433,1.1,2.9,.395,0.6,1.2,.524,.572,0.2,0.3,.875,0.2,1.1,1.3,0.4,0.2,0.1,0.2,0.7,4.8
2 seasons,,HOU,NBA,,70,1,6.5,1.0,2.2,.441,0.7,1.6,.427,0.3,0.6,.476,.595,0.1,0.1,.833,0.1,0.8,0.9,0.2,0.1,0.0,0.1,0.5,2.7
1 season,,TOR,NBA,,54,1,10.0,1.1,2.7,.411,1.0,2.3,.426,0.1,0.4,.333,.589,0.1,0.1,1.000,0.1,0.9,1.1,0.2,0.2,0.1,0.1,0.8,3.3
1 season,,SAS,NBA,,23,0,8.6,1.3,2.6,.525,1.0,1.8,.548,0.3,0.7,.471,.720,0.3,0.3,1.000,0.2,0.8,1.0,0.1,0.0,0.2,0.2,0.5,4.0
1 season,,UTA,NBA,,22,0,5.0,0.7,1.6,.457,0.7,1.5,.485,0.0,0.1,.000,.686,0.0,0.1,.000,0.0,0.7,0.7,0.3,0.0,0.0,0.1,0.6,2.2
2 seasons,,OKC,NBA,,20,0,5.6,0.6,1.7,.364,0.4,1.2,.333,0.2,0.5,.444,.485,0.0,0.0,,0.1,0.5,0.5,0.3,0.0,0.1,0.2,0.6,1.6
2 seasons,,MIL,NBA,,11,0,3.8,0.4,1.2,.308,0.3,1.1,.250,0.1,0.1,1.000,.423,0.1,0.1,1.000,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.3,1.1
1 season,,DAL,NBA,,7,0,2.6,0.6,1.1,.500,0.4,0.6,.750,0.1,0.6,.250,.688,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.4,1.6
