Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,20,PHO,NBA,PF,6,203,,,,57%,43%,-3.7,9.2,2,8,9,8,,8,0,15,12,2,6
2004-05,22,PHO,NBA,C,15,601,,,,16%,84%,1.8,-15.9,8,21,18,30,,9,0,42,90,15,27
2006-07,24,PHO,NBA,C,10,343,,,,,100%,7.5,5.4,1,3,15,19,,7,0,13,47,10,21
2007-08,25,PHO,NBA,C,5,204,,,,61%,39%,3.0,29.0,4,5,5,8,,3,0,6,15,6,11
2009-10,27,PHO,NBA,PF,16,584,,,,83%,17%,3.6,-9.2,3,14,23,25,,12,0,43,67,12,22
2010-11,28,NYK,NBA,C,4,134,,,,66%,33%,-23.3,-46.2,5,2,5,3,0,4,0,18,11,2,5
2011-12,29,NYK,NBA,PF,4,139,,,,73%,27%,-14.5,4.8,1,6,5,8,0,2,0,7,13,3,2
2012-13,30,NYK,NBA,PF,4,33,,,,48%,52%,-3.7,-7.3,0,2,1,1,0,1,0,0,1,0,2
2014-15,32,DAL,NBA,PF,5,75,,,,87%,13%,-4.7,-8.5,1,3,3,7,1,1,3,7,7,3,5
2015-16,33,MIA,NBA,C,9,82,,,,,100%,-5.7,-8.0,2,4,3,7,0,1,0,0,5,2,0
