Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2002-03,20,PHO,NBA,PF,82,2570,16.2,.530,.012,.583,10.9,20.9,15.9,5.0,1.3,2.5,15.3,21.5,,2.6,3.6,6.2,.116,,-1.6,0.4,-1.1,0.6
2003-04,21,PHO,NBA,PF,55,2025,19.8,.536,.006,.503,8.8,19.2,14.0,7.0,1.6,3.3,14.4,27.5,,2.4,2.0,4.4,.105,,-0.8,-0.2,-1.0,0.5
2004-05,22,PHO,NBA,C,80,2889,26.6,.617,.012,.595,8.5,17.4,13.2,7.7,1.3,3.0,10.1,28.3,,11.3,3.3,14.6,.243,,3.4,0.0,3.4,3.9
2005-06,23,PHO,NBA,C,3,50,17.8,.420,.037,.333,13.6,21.7,17.8,5.9,1.0,4.2,3.1,28.7,,0.0,0.1,0.1,.085,,-4.8,-1.8,-6.6,-0.1
2006-07,24,PHO,NBA,C,82,2689,23.1,.637,.003,.555,10.1,23.3,17.0,5.0,1.5,2.9,15.0,25.8,,7.2,4.0,11.2,.201,,0.9,0.7,1.6,2.4
2007-08,25,PHO,NBA,C,79,2677,27.6,.656,.026,.571,8.2,21.1,15.2,7.5,1.2,4.0,10.3,28.2,,10.9,3.8,14.6,.262,,3.5,0.4,3.9,4.0
2008-09,26,PHO,NBA,PF,53,1948,20.3,.617,.009,.517,7.2,18.1,12.9,8.3,1.3,2.1,14.0,24.2,,4.6,1.4,6.1,.149,,1.3,-0.3,1.0,1.5
2009-10,27,PHO,NBA,PF,82,2838,22.6,.615,.005,.500,9.7,18.9,14.5,4.8,0.9,2.1,12.1,27.3,,8.2,2.5,10.7,.181,,1.6,-1.3,0.3,1.6
2010-11,28,NYK,NBA,C,78,2870,22.7,.565,.016,.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,,5.4,2.6,8.0,.134,,0.8,-0.1,0.7,1.9
2011-12,29,NYK,NBA,PF,47,1543,17.7,.541,.032,.372,7.9,19.8,13.7,6.3,1.3,2.3,12.8,25.4,,1.8,2.3,4.1,.128,,-1.5,0.1,-1.4,0.2
2012-13,30,NYK,NBA,PF,29,682,22.1,.637,.000,.487,10.0,15.1,12.4,3.6,0.8,2.7,13.4,25.7,,2.1,0.6,2.7,.191,,0.6,-2.0,-1.4,0.1
2013-14,31,NYK,NBA,C,65,1466,18.8,.596,.000,.364,8.7,17.2,12.8,4.2,0.8,2.2,12.3,23.4,,2.9,0.9,3.8,.124,,-0.8,-2.3,-3.1,-0.4
2014-15,32,TOT,NBA,PF,59,1245,20.3,.595,.008,.380,9.9,20.5,15.1,6.8,1.2,2.5,12.0,23.8,,2.6,1.0,3.6,.138,,-0.2,-1.3,-1.4,0.2
2014-15,32,NYK,NBA,PF,36,865,19.5,.589,.010,.408,10.8,22.3,16.4,8.1,1.2,3.3,14.7,22.9,,1.5,0.7,2.2,.120,,-0.6,-0.5,-1.1,0.2
2014-15,32,DAL,NBA,PF,23,380,22.3,.605,.006,.330,7.8,16.5,12.1,3.9,1.2,0.9,6.8,25.8,,1.1,0.3,1.4,.181,,0.8,-3.1,-2.2,0.0
2015-16,33,MIA,NBA,C,52,762,17.3,.599,.000,.303,10.0,22.6,16.5,5.6,1.2,4.1,15.8,17.8,,1.1,1.3,2.4,.150,,-1.7,1.4,-0.4,0.3
