Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,20,PHO,NBA,PF,6,6,203,34,65,.523,1,1,1.000,33,64,.516,.531,16,28,.571,16,31,47,7,10,9,19,28,85
2004-05,22,PHO,NBA,C,15,15,601,153,284,.539,0,3,.000,153,281,.544,.539,143,183,.781,60,100,160,18,10,30,47,59,449
2006-07,24,PHO,NBA,C,10,10,343,91,174,.523,1,3,.333,90,171,.526,.526,70,91,.769,30,91,121,6,13,19,19,39,253
2007-08,25,PHO,NBA,C,5,5,204,48,99,.485,1,4,.250,47,95,.495,.490,19,30,.633,15,30,45,2,7,12,14,19,116
2009-10,27,PHO,NBA,PF,16,16,584,124,239,.519,0,4,.000,124,235,.528,.519,107,142,.754,46,60,106,18,11,24,40,54,355
2010-11,28,NYK,NBA,C,4,4,134,21,55,.382,0,0,,21,55,.382,.382,16,24,.667,11,20,31,7,1,3,12,10,58
2011-12,29,NYK,NBA,PF,4,4,139,20,36,.556,0,0,,20,36,.556,.556,21,28,.750,8,18,26,3,5,1,12,16,61
2012-13,30,NYK,NBA,PF,4,0,33,5,13,.385,1,1,1.000,4,12,.333,.423,4,4,1.000,4,5,9,0,0,0,3,9,15
2014-15,32,DAL,NBA,PF,5,0,75,15,35,.429,0,0,,15,35,.429,.429,9,13,.692,7,9,16,3,1,3,7,16,39
2015-16,33,MIA,NBA,C,9,2,82,11,19,.579,0,0,,11,19,.579,.579,8,8,1.000,3,10,13,0,5,3,9,14,30
