Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,20,PHO,NBA,PF,6,6,33.8,5.7,10.8,.523,0.2,0.2,1.000,5.5,10.7,.516,.531,2.7,4.7,.571,2.7,5.2,7.8,1.2,1.7,1.5,3.2,4.7,14.2
2004-05,22,PHO,NBA,C,15,15,40.1,10.2,18.9,.539,0.0,0.2,.000,10.2,18.7,.544,.539,9.5,12.2,.781,4.0,6.7,10.7,1.2,0.7,2.0,3.1,3.9,29.9
2006-07,24,PHO,NBA,C,10,10,34.3,9.1,17.4,.523,0.1,0.3,.333,9.0,17.1,.526,.526,7.0,9.1,.769,3.0,9.1,12.1,0.6,1.3,1.9,1.9,3.9,25.3
2007-08,25,PHO,NBA,C,5,5,40.8,9.6,19.8,.485,0.2,0.8,.250,9.4,19.0,.495,.490,3.8,6.0,.633,3.0,6.0,9.0,0.4,1.4,2.4,2.8,3.8,23.2
2009-10,27,PHO,NBA,PF,16,16,36.5,7.8,14.9,.519,0.0,0.3,.000,7.8,14.7,.528,.519,6.7,8.9,.754,2.9,3.8,6.6,1.1,0.7,1.5,2.5,3.4,22.2
2010-11,28,NYK,NBA,C,4,4,33.5,5.3,13.8,.382,0.0,0.0,,5.3,13.8,.382,.382,4.0,6.0,.667,2.8,5.0,7.8,1.8,0.3,0.8,3.0,2.5,14.5
2011-12,29,NYK,NBA,PF,4,4,34.8,5.0,9.0,.556,0.0,0.0,,5.0,9.0,.556,.556,5.3,7.0,.750,2.0,4.5,6.5,0.8,1.3,0.3,3.0,4.0,15.3
2012-13,30,NYK,NBA,PF,4,0,8.3,1.3,3.3,.385,0.3,0.3,1.000,1.0,3.0,.333,.423,1.0,1.0,1.000,1.0,1.3,2.3,0.0,0.0,0.0,0.8,2.3,3.8
2014-15,32,DAL,NBA,PF,5,0,15.0,3.0,7.0,.429,0.0,0.0,,3.0,7.0,.429,.429,1.8,2.6,.692,1.4,1.8,3.2,0.6,0.2,0.6,1.4,3.2,7.8
2015-16,33,MIA,NBA,C,9,2,9.1,1.2,2.1,.579,0.0,0.0,,1.2,2.1,.579,.579,0.9,0.9,1.000,0.3,1.1,1.4,0.0,0.6,0.3,1.0,1.6,3.3
