Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2002-03,20,PHO,NBA,PF,6,203,15.9,.550,.015,.431,8.0,16.9,12.3,7.0,2.6,3.7,19.7,21.1,,0.0,0.5,0.5,.110,,-1.0,3.9,2.9,0.2
2004-05,22,PHO,NBA,C,15,601,27.6,.616,.011,.644,11.7,17.7,14.8,4.9,0.8,3.4,11.4,30.4,,2.4,0.3,2.7,.218,,1.5,0.7,2.2,0.6
2006-07,24,PHO,NBA,C,10,343,29.6,.591,.017,.523,10.7,29.2,20.4,3.2,1.9,4.2,8.2,30.7,,1.3,0.7,1.9,.269,,1.3,1.3,2.6,0.4
2007-08,25,PHO,NBA,C,5,204,18.9,.517,.040,.303,8.5,17.4,12.9,1.9,1.8,4.0,11.1,28.6,,0.0,0.3,0.3,.077,,-2.4,1.8,-0.6,0.1
2009-10,27,PHO,NBA,PF,16,584,21.2,.589,.017,.594,9.7,12.2,10.9,5.3,1.0,3.2,11.7,26.8,,1.5,0.3,1.8,.145,,0.3,1.9,2.2,0.6
2010-11,28,NYK,NBA,C,4,134,10.7,.442,.000,.436,8.3,19.1,13.1,10.2,0.4,1.6,15.5,25.5,,-0.2,0.1,-0.1,-0.031,,-6.2,0.5,-5.7,-0.1
2011-12,29,NYK,NBA,PF,4,139,16.9,.631,.000,.778,6.7,16.4,11.4,4.4,2.0,0.7,19.9,20.5,,0.3,0.0,0.3,.104,,-2.3,3.8,1.5,0.1
2012-13,30,NYK,NBA,PF,4,33,9.8,.508,.077,.308,13.3,19.5,16.2,0.0,0.0,0.0,16.9,25.9,,0.0,0.0,0.0,.066,,-4.9,-7.5,-12.5,-0.1
2014-15,32,DAL,NBA,PF,5,75,11.3,.479,.000,.371,9.3,12.8,11.0,6.0,0.6,3.2,14.7,26.0,,0.0,0.0,0.0,-0.010,,-6.0,0.5,-5.4,-0.1
2015-16,33,MIA,NBA,C,9,82,12.4,.666,.000,.421,4.6,13.7,9.4,0.0,3.2,2.8,28.6,18.3,,0.0,0.2,0.2,.103,,-4.0,0.7,-3.3,0.0
