Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2011-12,22,NYK,NBA,PF,37,540,,,,34%,66%,+10.3,+8.4,9,8,3,24,,2,,28,11,0,16
2012-13,23,MIA,NBA,C,6,31,,,,,100%,-1.7,-10.9,2,1,0,2,,0,0,0,1,0,0
2013-14,24,DET,NBA,C,32,317,,,,4%,96%,+0.1,+4.5,6,1,3,29,0,3,0,33,4,1,3
