Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,75,888,13.4,.519,.396,.146,10.0,19.2,14.5,4.4,1.7,3.2,11.4,14.4,,0.9,1.3,2.1,.116,,-1.4,0.7,-0.7,0.3
1 season,,NYK,NBA,,37,540,13.7,.505,.396,.174,10.0,21.0,15.4,3.3,2.2,3.0,11.1,15.0,,0.4,1.0,1.4,.127,,-1.6,1.2,-0.4,0.2
1 season,,DET,NBA,,32,317,13.4,.547,.378,.085,9.8,16.7,13.1,6.9,1.0,3.8,10.5,12.8,,0.5,0.2,0.7,.108,,-0.5,0.2,-0.2,0.1
1 season,,MIA,NBA,,6,31,8.5,.506,.556,.222,12.6,15.0,13.9,0.0,1.7,2.6,23.3,19.9,,0.0,0.0,0.0,.002,,-5.1,-4.5,-9.6,-0.1
