Player,Sim,1,2,3,4,5,6,7,8
Patrick Beverley,,4.4,4.2,3.5,2.2,,,,
Charles Dudley,90.0,4.6,4.0,3.6,1.6,0.2,-0.1,,
Bradley Beal,86.8,4.0,3.7,3.0,2.7,,,,
Dean Meminger,85.7,5.0,4.4,3.9,2.2,1.0,0.2,,
Skeeter Swift,84.7,4.3,3.4,2.7,1.8,0.0,,,
Eric Money,84.4,4.2,3.6,3.3,2.7,0.6,0.3,,
Jim Seminoff,83.4,5.4,4.5,3.6,3.4,,,,
Billy Kenville,83.2,4.5,3.9,3.0,1.4,0.5,0.4,,
T.J. Ford,83.2,4.3,4.3,3.3,2.5,1.4,0.7,0.2,0.2
Otis Smith,81.7,3.6,3.5,3.3,2.5,-0.2,-0.4,,
Al Wood,81.5,4.4,4.2,2.5,2.3,1.0,0.9,,
