Player,Sim,1,2,3,4
Cedric Simmons,,0.3,0.0,-0.2,
William Franklin,10.1,0.3,0.1,-0.2,
Lazar Hayward,9.2,0.3,0.1,-0.1,
Eddie Mast,-17.0,0.4,0.1,-0.2,
Scooter McCray,-26.8,0.3,0.1,0.0,
Pops Mensah-Bonsu,-27.2,0.3,0.0,0.0,0.0
Justin Reed,-36.6,0.4,0.3,-0.2,
Devin Ebanks,-37.8,0.4,0.3,-0.1,
Bob Bigelow,-38.5,0.4,0.0,0.0,0.0
Easy Parham,-41.4,0.3,0.1,0.0,
Riney Lochmann,-44.2,0.4,0.3,-0.2,
