Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,47,0,401,66,144,.458,6,15,.400,60,129,.465,.479,19,28,.679,12,37,49,56,10,1,44,40,157
2 seasons,,POR,NBA,,39,0,282,47,102,.461,5,12,.417,42,90,.467,.485,13,22,.591,11,26,37,45,6,1,39,31,112
1 season,,NJN,NBA,,8,0,119,19,42,.452,1,3,.333,18,39,.462,.464,6,6,1.000,1,11,12,11,4,0,5,9,45
