Player,Sim,1,2,3,4
Ray McCallum,,1.4,0.4,0.3,
Terence Stansbury,85.4,1.5,0.6,0.3,
Vonteego Cummings,83.7,1.3,0.6,0.2,
MarShon Brooks,78.5,1.3,0.8,0.4,
Nate Hawthorne,72.3,1.1,0.5,0.1,
Kelvin Upshaw,72.1,1.0,0.3,0.3,
Chris Corchiani,71.4,0.9,0.4,0.3,
Lowes Moore,71.3,1.1,0.2,0.2,
Salim Stoudamire,70.8,1.2,0.8,0.3,
Gerald Glass,69.9,0.9,0.5,0.3,0.1
Troy Daniels,68.8,1.1,0.2,0.2,
