Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,616,380,16851,2951,6266,.471,650,1798,.362,2301,4468,.515,.523,1432,1904,.752,456,1329,1785,2961,632,118,1387,1428,7984
6 seasons,,PHO,NBA,,388,209,10010,1736,3709,.468,398,1104,.361,1338,2605,.514,.522,883,1193,.740,275,753,1028,1728,391,74,834,848,4753
3 seasons,,MIA,NBA,,140,140,4711,879,1832,.480,156,438,.356,723,1394,.519,.522,372,485,.767,116,417,533,827,142,30,375,379,2286
2 seasons,,HOU,NBA,,88,31,2130,336,725,.463,96,256,.375,240,469,.512,.530,177,226,.783,65,159,224,406,99,14,178,201,945
