Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,3,10,,,,,100%,-22.2,-23.9,0,0,0,1,0,0,0,2,0,0,0
1 season,,NOP,NBA,,3,10,,,,,100%,-22.2,-23.9,0,0,0,1,0,0,0,2,0,0,0
