Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,UTA,NBA,C,70,1440,,,,1%,99%,+2.3,+1.6,19,17,20,104,,8,,128,69,9,65
2002-03,24,UTA,NBA,C,22,421,,,,2%,98%,-4.6,-8.6,2,3,14,28,,11,,29,24,4,16
2003-04,25,UTA,NBA,C,81,1732,,,,30%,70%,-4.3,-4.8,21,18,40,105,,29,,160,95,14,35
2004-05,26,UTA,NBA,C,50,961,,,,,100%,+0.1,+6.9,10,6,18,68,,10,,124,40,2,31
2005-06,27,UTA,NBA,C,79,1730,,,,,100%,-0.5,+4.7,20,15,26,120,,13,,202,77,12,30
2006-07,28,UTA,NBA,C,82,913,,,,1%,99%,+5.9,+3.4,9,11,17,71,,9,,128,31,8,22
2007-08,29,UTA,NBA,C,70,702,,,,,100%,+7.4,-0.1,11,3,8,53,,6,,79,22,4,7
2008-09,30,UTA,NBA,C,26,201,,,,12%,88%,-8.2,-11.5,2,4,3,24,,1,,14,4,1,8
2009-10,31,PHO,NBA,C,34,261,,,,1%,99%,-0.1,-6.0,2,1,7,16,,5,,14,7,2,6
2010-11,32,TOT,NBA,C,28,181,,,,1%,99%,+0.6,+1.7,2,1,4,0,,0,,5,0,0,5
2010-11,32,LAC,NBA,C,23,157,,,,1%,99%,+2.4,+6.2,1,1,3,9,,1,,2,1,0,3
2010-11,32,POR,NBA,C,5,24,,,,,100%,-11.7,-13.4,1,0,1,0,,1,,3,0,0,2
