Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,18,DET,NBA,SF,3,0,39,9.9,14.2,.700,2.8,4.3,.667,7.1,9.9,.714,5.7,5.7,1.000,4.3,1.4,5.7,4.3,0.0,2.8,5.7,9.9,28.4,,128,108
2006-07,19,DET,NBA,PF,8,0,124,8.0,14.6,.545,0.0,1.3,.000,8.0,13.3,.600,4.9,6.2,.786,6.7,9.8,16.4,1.3,2.2,5.8,4.0,8.4,20.8,,111,96
2007-08,20,DET,NBA,PF,62,0,764,6.6,11.9,.558,0.0,0.0,,6.6,11.9,.558,2.7,4.0,.673,6.3,10.7,16.9,2.1,1.7,5.9,2.8,10.1,15.9,,115,95
2008-09,21,DET,NBA,PF,62,24,911,5.9,9.9,.595,0.0,0.0,,5.9,9.9,.595,1.4,2.1,.657,6.2,7.9,14.1,1.2,1.2,3.6,2.0,10.4,13.2,,120,105
2009-10,22,TOR,NBA,PF,82,5,1453,7.4,11.9,.623,0.0,0.1,.000,7.4,11.7,.630,3.4,5.3,.638,5.5,8.6,14.0,1.7,1.6,2.3,2.2,9.1,18.1,,124,110
2010-11,23,TOR,NBA,PF,72,54,1853,7.8,13.8,.568,0.0,0.0,.000,7.8,13.8,.569,3.5,4.5,.788,5.3,7.6,12.9,2.3,1.5,2.5,1.9,7.3,19.2,,124,110
2011-12,24,TOR,NBA,PF,64,43,1553,6.8,11.8,.576,0.1,0.2,.400,6.7,11.6,.579,2.0,2.9,.690,5.2,9.0,14.1,2.7,1.1,2.4,3.3,7.2,15.7,,109,102
2012-13,25,TOR,NBA,PF,81,38,2325,7.7,13.8,.554,0.1,0.3,.385,7.6,13.5,.558,3.1,4.3,.727,5.2,8.8,14.0,2.8,1.8,2.5,2.7,6.9,18.6,,116,104
2013-14,26,TOR,NBA,PF,77,72,2214,8.1,14.4,.562,0.5,1.6,.303,7.6,12.9,.593,2.1,3.4,.636,4.1,7.9,11.9,2.7,1.3,2.1,2.9,6.4,18.9,,112,104
2014-15,27,TOR,NBA,PF,75,72,1979,7.8,13.6,.574,0.5,1.2,.413,7.3,12.4,.590,2.1,3.4,.612,4.2,7.8,11.9,3.1,1.1,1.5,2.9,5.9,18.1,,115,107
2015-16,28,BOS,NBA,PF,79,76,1800,6.7,11.5,.585,0.3,1.2,.233,6.5,10.4,.624,1.9,3.3,.570,4.8,8.9,13.7,3.7,1.4,2.2,2.5,5.8,15.6,,117,102
2016-17,29,BOS,NBA,PF,49,46,968,6.4,11.5,.556,0.7,1.9,.378,5.7,9.6,.591,2.3,3.4,.677,4.1,7.3,11.3,4.4,1.3,1.8,2.1,6.9,15.8,,123,108
