Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,20,DET,NBA,PF,8,0,5.4,1.1,1.5,.750,0.0,0.1,.000,1.1,1.4,.818,.750,0.4,0.8,.500,0.4,1.3,1.6,0.1,0.0,0.4,0.3,0.9,2.6
2008-09,21,DET,NBA,PF,3,0,4.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,0.7
2013-14,26,TOR,NBA,PF,7,7,27.3,4.9,7.4,.654,0.0,0.3,.000,4.9,7.1,.680,.654,1.3,1.7,.750,2.3,3.7,6.0,1.0,0.4,0.6,1.7,4.1,11.0
2014-15,27,TOR,NBA,PF,4,2,28.0,5.0,7.3,.690,0.0,0.3,.000,5.0,7.0,.714,.690,1.5,3.0,.500,1.8,5.3,7.0,1.0,0.3,0.8,1.8,4.0,11.5
2015-16,28,BOS,NBA,PF,6,6,22.3,3.7,5.5,.667,0.0,0.3,.000,3.7,5.2,.710,.667,1.2,1.5,.778,1.8,5.3,7.2,0.7,0.2,1.3,1.7,2.2,8.5
