Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,26,IND,NBA,C,1,0,17:00,2,4,.500,0,0,,1,2,.500,3,6,3,0,0,2,2,5
2003-04,27,SAC,NBA,PF,1,0,10:00,4,5,.800,0,0,,0,0,,1,2,0,0,0,2,0,8
