Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,21,PHI,NBA,C,3,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.036,,-6.1,1.4,-4.6,0.0
2003-04,26,NYK,NBA,C,4,97,16.8,.553,.000,.533,10.6,18.1,13.9,2.1,3.2,2.6,15.9,20.3,,0.1,0.1,0.2,.109,,-3.0,2.3,-0.7,0.0
2004-05,27,SAS,NBA,C,23,528,16.3,.559,.008,.376,17.3,17.4,17.4,2.6,1.5,3.1,14.1,15.1,,0.9,0.9,1.7,.158,,0.3,1.8,2.1,0.5
2005-06,28,SAS,NBA,C,8,94,21.9,.785,.067,1.200,21.8,20.5,21.1,1.7,1.7,4.8,25.9,16.0,,0.3,0.1,0.4,.222,,1.6,1.5,3.1,0.1
2006-07,29,DET,NBA,C,2,6,44.1,.753,.000,1.500,19.7,40.0,29.8,0.0,0.0,0.0,0.0,26.7,,0.1,0.0,0.1,.684,,6.1,-10.6,-4.5,0.0
2009-10,32,CHA,NBA,C,4,48,18.9,.591,.000,.158,13.5,8.1,10.8,9.9,1.2,5.2,4.7,21.9,,0.1,0.0,0.2,.157,,2.0,2.4,4.3,0.1
2010-11,33,OKC,NBA,C,14,148,5.6,.417,.000,.294,7.2,17.4,12.4,0.0,1.4,3.1,13.5,13.6,,-0.1,0.2,0.0,.006,,-7.3,-0.6,-8.0,-0.2
2011-12,34,OKC,NBA,C,8,83,7.1,.507,.000,.250,10.3,12.8,11.5,1.8,0.0,3.0,10.1,11.2,,0.1,0.0,0.1,.054,,-3.3,0.0,-3.3,0.0
2012-13,35,CHI,NBA,C,12,114,20.0,.522,.000,.171,14.6,20.0,17.2,6.7,1.0,5.1,6.4,19.5,,0.2,0.1,0.3,.134,,-1.6,2.5,0.9,0.1
2013-14,36,CHI,NBA,C,2,5,-8.2,.000,.000,.000,22.4,23.9,23.1,0.0,0.0,0.0,0.0,9.6,,0.0,0.0,0.0,-0.063,,-10.7,-4.0,-14.8,0.0
2014-15,37,CHI,NBA,C,3,14,11.5,.286,.143,.000,24.0,15.4,19.6,0.0,0.0,5.7,0.0,22.8,,0.0,0.0,0.0,-0.017,,-7.1,-5.9,-13.0,0.0
2015-16,38,OKC,NBA,C,5,10,8.2,.500,.000,.000,11.4,21.9,16.7,0.0,0.0,7.9,33.3,13.0,,0.0,0.0,0.0,-0.005,,-8.7,1.3,-7.4,0.0
