Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,21,PHI,NBA,C,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116
2003-04,26,NYK,NBA,C,4,4,97,8.0,16.0,.500,0.0,0.0,,8.0,16.0,.500,5.9,8.5,.688,5.3,6.9,12.2,0.5,3.2,1.6,3.7,9.6,21.8,,101,100
2004-05,27,SAS,NBA,C,23,23,528,6.9,13.0,.528,0.1,0.1,1.000,6.8,12.9,.524,3.1,4.9,.638,7.8,8.2,16.0,0.8,1.5,2.4,2.5,6.8,17.0,,116,103
2005-06,28,SAS,NBA,C,8,3,94,6.4,8.7,.733,0.6,0.6,1.000,5.8,8.1,.714,7.5,10.4,.722,8.7,9.3,17.9,0.6,1.7,3.5,4.6,9.8,20.8,,131,107
2006-07,29,DET,NBA,C,2,0,6,9.3,18.7,.500,0.0,0.0,,9.3,18.7,.500,28.0,28.0,1.000,9.3,18.7,28.0,0.0,0.0,0.0,0.0,9.3,46.6,,172,97
2009-10,32,CHA,NBA,C,4,0,48,12.9,22.3,.579,0.0,0.0,,12.9,22.3,.579,2.3,3.5,.667,5.9,3.5,9.4,2.3,1.2,2.3,1.2,15.2,28.1,,120,111
2010-11,33,OKC,NBA,C,14,0,148,5.0,12.1,.412,0.0,0.0,,5.0,12.1,.412,1.4,3.6,.400,3.2,8.2,11.4,0.0,1.4,2.1,2.1,9.6,11.4,,86,106
2011-12,34,OKC,NBA,C,8,0,83,5.1,10.2,.500,0.0,0.0,,5.1,10.2,.500,1.3,2.6,.500,4.5,5.7,10.2,0.6,0.0,1.9,1.3,12.1,11.5,,110,112
2012-13,35,CHI,NBA,C,12,0,114,10.1,19.8,.512,0.0,0.0,,10.1,19.8,.512,1.9,3.4,.571,6.7,8.7,15.4,1.9,1.0,3.4,1.4,7.2,22.2,,114,107
2013-14,36,CHI,NBA,C,2,0,5,0.0,11.2,.000,0.0,0.0,,0.0,11.2,.000,0.0,0.0,,11.2,11.2,22.4,0.0,0.0,0.0,0.0,33.7,0.0,,59,106
2014-15,37,CHI,NBA,C,3,0,14,7.6,26.6,.286,0.0,3.8,.000,7.6,22.8,.333,0.0,0.0,,11.4,7.6,19.0,0.0,0.0,3.8,0.0,0.0,15.2,,84,102
2015-16,38,OKC,NBA,C,5,0,10,5.0,10.1,.500,0.0,0.0,,5.0,10.1,.500,0.0,0.0,,5.0,10.1,15.1,0.0,0.0,5.0,5.0,5.0,10.1,,80,103
