Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,26,343,,65%,22%,13%,,-23.1,-19.5,4,4,4,0,0,0,0,43,0,1,7
1 season,,POR,NBA,,23,336,,67%,22%,11%,,-23.2,-13.3,4,4,4,23,0,1,0,43,7,1,7
1 season,,SAC,NBA,,3,7,,,17%,83%,,-16.7,-18.4,0,0,0,0,0,0,0,0,1,0,0
