Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,23,GSW,NBA,SG,67,1515,.478,17.3,.655,.142,.066,.110,.337,.345,.483,.526,.486,.475,.467,.467,.521,.002,0,.930,.304,.446,0,0
2009-10,24,GSW,NBA,SG,69,2018,.468,17.1,.563,.139,.094,.148,.182,.437,.477,.531,.515,.481,.414,.456,.434,.004,2,.957,.300,.457,0,0
2010-11,25,NJN,NBA,SG,58,1856,.450,17.7,.581,.081,.115,.163,.223,.419,.469,.500,.451,.455,.478,.423,.509,.000,0,.945,.373,.402,0,0
2011-12,26,NJN,NBA,SG,62,1636,.413,18.7,.565,.053,.081,.152,.280,.435,.446,.571,.396,.450,.435,.371,.657,.002,1,.953,.423,.372,1,0
2012-13,27,TOT,NBA,SG,41,383,.441,16.0,.703,.110,.138,.145,.310,.297,.471,.688,.300,.571,.422,.372,.542,.000,0,1.000,.326,.500,0,0
2012-13,27,ATL,NBA,SG,24,301,.423,16.6,.658,.099,.126,.144,.288,.342,.438,.727,.214,.563,.375,.395,.625,.000,0,1.000,.316,.500,0,0
2012-13,27,DAL,NBA,SG,17,82,.500,14.1,.853,.147,.176,.147,.382,.147,.552,.600,.500,.600,.538,.200,.375,.000,0,1.000,.400,.500,0,0
2013-14,28,NOP,NBA,SG,76,1426,.458,16.8,.625,.085,.150,.179,.212,.375,.462,.591,.487,.462,.391,.451,.653,.000,0,.932,.385,.467,0,0
2014-15,29,OKC,NBA,SG,74,1806,.463,18.1,.472,.081,.111,.146,.132,.528,.497,.640,.500,.433,.481,.434,.590,.000,0,.972,.357,.500,0,0
2015-16,30,OKC,NBA,SG,68,926,.408,19.1,.387,.060,.093,.114,.117,.613,.442,.500,.484,.342,.487,.387,.526,.000,0,.911,.412,.393,0,0
2016-17,31,OKC,NBA,SG,33,527,.388,18.1,.475,.066,.153,.137,.120,.525,.506,.667,.571,.320,.545,.281,.568,.000,0,1.000,.344,.212,0,0
