Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,548,12093,2%,54%,42%,1%,,-1.3,+2.9,140,149,91,435,1,36,14,1118,192,57,152
3 seasons,,OKC,NBA,,175,3259,,37%,61%,2%,,+3.2,+1.1,21,25,15,109,0,12,9,238,49,15,28
2 seasons,,GSW,NBA,,136,3533,3%,44%,50%,3%,,-1.9,+3.5,48,54,34,166,0,6,0,433,55,16,56
2 seasons,,NJN,NBA,,120,3492,2%,74%,24%,,,-4.7,+4.4,44,49,31,110,0,14,0,285,63,15,49
1 season,,NOP,NBA,,76,1426,8%,71%,20%,1%,,0.0,+4.0,22,19,10,50,1,4,5,131,25,9,11
1 season,,ATL,NBA,,24,301,,41%,59%,,,-5.1,-6.1,3,1,0,19,0,0,0,22,6,2,7
1 season,,DAL,NBA,,17,82,,69%,31%,,,-11.5,-11.1,2,1,1,4,0,0,1,9,1,0,1
