Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1998-99,20,UTSA,29,896,160,380,51,156,112,148,,177,65,45,16,66,80,483,.421,.327,.757,30.9,16.7,6.1,2.2
1999-00,21,UTSA,20,657,129,330,29,115,83,113,,129,69,44,12,64,47,370,.391,.252,.735,32.9,18.5,6.5,3.5
2000-01,22,UTSA,28,906,186,436,45,157,139,193,,212,71,47,9,88,87,556,.427,.287,.720,32.4,19.9,7.6,2.5
2001-02,23,UTSA,28,905,162,402,45,123,144,198,,233,78,48,6,77,71,513,.403,.366,.727,32.3,18.3,8.3,2.8
